"Libellé du chapitre SH";"Libellé du produit SH";"Continent";"Libellé du pays";"Libellé du flux";"Poids en KG 2000";"Valeur DHS 2000";"Poids en KG 2001";"Valeur DHS 2001";"Poids en KG 2002";"Valeur DHS 2002";"Poids en KG 2003";"Valeur DHS 2003";"Poids en KG 2004";"Valeur DHS 2004";"Poids en KG 2005";"Valeur DHS 2005";"Poids en KG 2006";"Valeur DHS 2006";"Poids en KG 2007";"Valeur DHS 2007";"Poids en KG 2008";"Valeur DHS 2008";"Poids en KG 2009";"Valeur DHS 2009";"Poids en KG 2010";"Valeur DHS 2010";"Poids en KG 2011";"Valeur DHS 2011";"Poids en KG 2012";"Valeur DHS 2012";"Poids en KG 2013";"Valeur DHS 2013";"Poids en KG 2014";"Valeur DHS 2014";"Poids en KG 2015";"Valeur DHS 2015";"Poids en KG 2016";"Valeur DHS 2016";"Poids en KG 2017";"Valeur DHS 2017";"Poids en KG 2018";"Valeur DHS 2018";"Poids en KG 2019";"Valeur DHS 2019";"Poids en KG 2020";"Valeur DHS 2020";"Poids en KG 2021";"Valeur DHS 2021";"Poids en KG 2022";"Valeur DHS 2022";"Poids en KG 2023";"Valeur DHS 2023";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"ABRICOTS SECS";"ASIE";"EMIRATS ARABES UNIS";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"689,05";"26469";"4109";"259707";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"ABRICOTS SECS";"ASIE";"OMAN";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"193";"8343";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"ABRICOTS SECS";"AFRIQUE";"GAMBIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"135";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"ABRICOTS FRAIS";"EUROPE";"SUISSE";"Exportations FAB";"0";"0";"0";"0";"80160";"691565";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"ABRICOTS SECS";"AFRIQUE";"LIBERIA";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"64";"4140";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"ABRICOTS FRAIS";"EUROPE";"FRANCE";"Exportations FAB";"55990";"409556";"350340";"3771690";"721796";"7561294";"112201";"833313";"41795";"633055";"55001";"364703";"60880";"527620";"11812";"329137";"24416";"219934";"79467";"1285133";"96749";"1374566";"344050";"3241866";"52179,65";"420987";"54861,04";"487031";"202880";"1881204";"0";"0";"0";"0";"415495";"4673136";"0";"0";"0";"0";"0";"0";"7896";"119490";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"AFRIQUE";"GUINEE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"44,25";"5825";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"ABRICOTS SECS";"EUROPE";"DANEMARK";"Exportations FAB";"0";"0";"23936";"436808";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"AFRIQUE";"ALGERIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23800";"492193,76";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"AFRIQUE";"BENIN";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7,2";"42";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"ABRICOTS SECS";"EUROPE";"ALLEMAGNE";"Exportations FAB";"36448";"1110042";"0";"0";"0";"71";"0";"0";"0";"0";"0";"0";"480";"21221";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2,75";"45";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"ABRICOTS SECS";"EUROPE";"ESPAGNE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"2250";"57485";"0";"0";"0";"0";"0";"0";"67528";"669390";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"227,02";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"ABRICOTS SECS";"AFRIQUE";"MAURITANIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"410";"5290";"0";"0";"50";"1200";"0";"0";"170";"9905";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"ABRICOTS FRAIS";"EUROPE";"ITALIE";"Exportations FAB";"0";"0";"43200";"256128";"24810";"230103";"81728";"889328";"5400";"73879";"27138";"247942";"38160";"252314";"185280";"1761110";"22668";"206568";"115028";"1265308";"5979";"59191";"23760";"284282";"0";"0";"14536";"143906";"182880";"1778016";"0";"0";"0";"0";"0";"0";"19860";"192102";"15610";"168801";"0";"0";"7346";"126105";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"AFRIQUE";"MALI";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"253";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"ABRICOTS SECS";"EUROPE";"PORTUGAL";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"160";"13298";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"ASIE";"OMAN";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"102";"11840";"190,5";"20459";"13036";"675466,848";"10099,5";"675644,318";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"ASIE";"ARABIE SAOUDITE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18144";"583840,47";"63510";"4472812,18";"195674,9";"11462124,853";"477369,88";"30276883,644";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"ABRICOTS SECS";"EUROPE";"FEDERATION DE RUSSIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"3500";"5";"797,5";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"AFRIQUE";"EGYPTE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"390";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"ABRICOTS SECS";"EUROPE";"TURQUIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"70000";"1817814";"20000";"602829";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"ABRICOTS SECS";"ASIE";"QATAR";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"416,6";"9506";"2245";"140963";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"ASIE";"MALAISIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1275";"43243";"3595,5";"492449";"31720";"4006556,88";"35748";"4584251";"42303";"5312674,055";"1710,5";"265753,89";"1281";"115080,69";"1230";"111788";"48321";"5807006,362";"68051";"9698002,328";"169807,8";"19817589,681";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"AFRIQUE";"SENEGAL";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1279";"7115";"0";"0";"20";"502";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"EUROPE";"ROYAUME-UNI";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"230618";"11538613";"509394";"26905740";"805100";"43426815";"897914,7";"37537451,75";"454849,3";"19668063";"667064";"23797752";"0";"0";"29525,4";"3459427,24";"0";"0";"530695,6";"37963158";"35736,8";"4083320,238";"380023,6";"22007270,508";"4225674,39";"294269702,731";"10313350,84";"604764323,687";"9814134,06";"574538180,388";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"ASIE";"MALDIVES";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"60";"6480";"315";"39577";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"AFRIQUE";"COTE D'IVOIRE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18";"1097";"99,5";"11732";"300,5";"39014";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"AFRIQUE";"LIBERIA";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"1589,983";"0";"0";"0";"0";"111";"28333,52";"147";"16479,3";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"AFRIQUE";"SIERRA LEONE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"965";"0";"0";"12";"990,3";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"AFRIQUE";"NIGERIA";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9900";"519872";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"ASIE";"THAILANDE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"270";"20008";"7242";"911047,75";"10485";"1227769,75";"31308,75";"3259192,02";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"AMERIQUE";"ETATS-UNIS";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"54659,74";"5363003,5";"850";"45407";"0";"0";"0";"0";"44928";"2994700,8";"132210";"11882195";"0";"0";"65607,36";"3683501";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AMANDES AMERES FRAICHES SANS COQUES";"ASIE";"PAKISTAN";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9975";"449013";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AMANDES AMERES FRAICHES SANS COQUES";"EUROPE";"FRANCE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"1088";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"ASIE";"HONG KONG";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"720";"24170";"10552,1";"1213323";"8134,5";"1104764";"0";"0";"31740";"3306043";"26592";"2425987,36";"9720";"1401720,94";"66150";"5474081,45";"200556";"14794672,29";"137060,7";"16255425,343";"490013,9";"66196415,446";"604971,5";"83921342,266";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"ASIE";"BAHREIN";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4165,5";"293645,34";"0";"0";"0";"0";"571,5";"66604";"7300";"594587,4";"31480";"2526139,033";"27509";"1774620,49";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"AMERIQUE";"CANADA";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3994,4";"345195";"100387,96";"6699110,24";"650913,47";"42272239";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"ASIE";"EMIRATS ARABES UNIS";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"42393";"1282160";"0";"0";"3";"57";"5284,5";"277076";"561";"37129";"26299,5";"2422803,08";"47449,5";"3358974,498";"46901";"2394199,07";"205424,8";"11594221,36";"602185,7";"35343650,125";"969798,1";"64998109,793";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"EUROPE";"ALLEMAGNE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10867,6";"380622";"0";"0";"300";"7316";"32";"586";"45";"1348";"375505,8";"28739783";"114345,49";"6305518,732";"2750063,5";"178107290,17";"4117760,4";"241468157";"3360931,6";"239521634";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"ASIE";"CHINE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19300";"307630";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19507,8";"1868992";"2212,2";"297998,6";"315";"14881";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AMANDES AMERES SECHES EN COQUES";"EUROPE";"FRANCE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"300";"23801";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AMANDES AMERES SECHES SANS COQUES";"AFRIQUE";"SENEGAL";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"45";"4082";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"EUROPE";"ITALIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7765";"476365";"4056";"248796";"22944";"1234123";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"EUROPE";"ESPAGNE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"126497";"3829794";"258739";"18005409";"1231347";"33537169";"598295";"30433973";"3780890";"219673287";"5732415";"314929639,85";"7146716,1";"404823979,297";"10612634,26";"648232960,839";"14362434,41";"878293452,017";"14449653,17";"932165508,158";"17603775,21";"1221977226,054";"19266743,8";"1183174739,715";"23310201,31";"1444276196,124";"19010468,96";"894275958,951";"16863201,95";"828728629,214";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"ASIE";"JORDANIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3255";"325108,577";"31728";"2759543";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"ASIE";"INDONESIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15690";"2385594,489";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"EUROPE";"BELGIQUE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10788";"377580";"0";"0";"0";"0";"0";"0";"0";"0";"20000";"1714534,422";"22000";"1111321,607";"9574";"651811";"235888,2";"14715743,6";"194574,5";"16085251,724";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"ASIE";"KOWEIT";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3622,5";"461043";"6616,5";"807530,44";"0";"0";"480";"16003";"285,6";"21164";"2682,54";"292835";"2594,7";"210148,013";"74215,04";"4697288,701";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AMANDES AMERES SECHES SANS COQUES";"AUTRE";"AVITAILLEMENT";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"293";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AMANDES AMERES SECHES SANS COQUES";"EUROPE";"BELGIQUE";"Exportations FAB";"110000";"2273632";"20000";"450640";"116000";"3371171";"136000";"4002240";"48000";"1384816";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"48000";"2048807";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AMANDES AMERES FRAICHES SANS COQUES";"EUROPE";"ALLEMAGNE";"Exportations FAB";"16000";"331968";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"1077";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"EUROPE";"LETTONIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"130350";"6045998";"231346";"18943983";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"AUSTRALIE";"AUSTRALIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"41940";"1293356";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"FRUITS COMESTIBLES, ÉCORCES D'AGRUMES OU DE MELONS";"AIRELLES ET MYRTILLES FRAICHES";"ASIE";"KAZAKHSTAN";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1260";"155405";
